Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_TWh
2012,Coal,Agriculture,Demand,Final consumption,Other final users,ktoe,1.02,0.0118626
2012,Coal,Miscellaneous,Demand,Final consumption,Other final users,ktoe,4.26,0.0495438
2012,Coal,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2012,Electricity,Production,Supply,,,ktoe,0.0,0.0
2012,Electricity,Imports,Supply,,,ktoe,1184.38,13.7743394
2012,Electricity,Exports,Supply,,,ktoe,-164.26,-1.9103438
2012,Electricity,Marine bunkers,Supply,,,ktoe,0.0,0.0
2012,Electricity,Stock change,Supply,,,ktoe,0.0,0.0
2012,Electricity,Statistical difference,Statistical difference,,,ktoe,-53.52,-0.6224376
2012,Electricity,Transfers,Demand,,,ktoe,2279.86,26.514771800000002
2012,Electricity,Major power producers,Demand,Transformation,Electricity generation,ktoe,26139.08,303.99750040000004
2012,Electricity,Autogenerators,Demand,Transformation,Electricity generation,ktoe,2613.49,30.394888699999996
2012,Electricity,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2012,Electricity,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2012,Electricity,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Electricity,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2012,Electricity,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Electricity,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Electricity,Electricity generation,Demand,Energy industry use,,ktoe,1546.29,17.983352699999998
2012,Electricity,Oil and gas extraction,Demand,Energy industry use,,ktoe,48.55,0.5646365
2012,Electricity,Petroleum refineries,Demand,Energy industry use,,ktoe,326.18,3.7934734
2012,Electricity,Coal extraction,Demand,Energy industry use,,ktoe,70.95,0.8251485000000001
2012,Electricity,Coke manufacture,Demand,Energy industry use,,ktoe,6.63,0.07710689999999999
2012,Electricity,Blast furnaces,Demand,Energy industry use,,ktoe,31.75,0.3692525
2012,Electricity,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Electricity,Pumped storage,Demand,Energy industry use,,ktoe,86.95,1.0112285
2012,Electricity,Other,Demand,Energy industry use,,ktoe,135.91,1.5806333
2012,Electricity,Losses,Demand,,,ktoe,2486.41,28.916948299999998
2012,Electricity,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Electricity,Iron and steel,Demand,Final consumption,Industry,ktoe,307.7,3.5785509999999996
2012,Electricity,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,432.33,5.0279979
2012,Electricity,Mineral products,Demand,Final consumption,Industry,ktoe,580.1,6.746563
2012,Electricity,Chemicals,Demand,Final consumption,Industry,ktoe,1505.37,17.5074531
2012,Electricity,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,608.05,7.071621499999999
2012,Electricity,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,532.15,6.1889045
2012,Electricity,Vehicles,Demand,Final consumption,Industry,ktoe,436.85,5.0805655000000005
2012,Electricity,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,957.6,11.136888
2012,Electricity,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,250.19,2.9097097
2012,Electricity,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,934.3,10.865908999999998
2012,Electricity,Other industries,Demand,Final consumption,Industry,ktoe,1792.6,20.847938
2012,Electricity,Construction,Demand,Final consumption,Industry,ktoe,128.43,1.4936409
2012,Electricity,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Electricity,Rail,Demand,Final consumption,Transport,ktoe,382.96,4.4538248
2012,Electricity,Road,Demand,Final consumption,Transport,ktoe,2.27,0.0264001
2012,Electricity,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Electricity,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Electricity,Domestic,Demand,Final consumption,Other final users,ktoe,9859.21,114.66261229999999
2012,Electricity,Public administration,Demand,Final consumption,Other final users,ktoe,1625.33,18.9025879
2012,Electricity,Commercial,Demand,Final consumption,Other final users,ktoe,6698.14,77.8993682
2012,Electricity,Agriculture,Demand,Final consumption,Other final users,ktoe,332.85,3.8710455
2012,Electricity,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Electricity,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2012,Heat sold,Production,Supply,,,ktoe,0.0,0.0
2012,Heat sold,Imports,Supply,,,ktoe,0.0,0.0
2012,Heat sold,Exports,Supply,,,ktoe,0.0,0.0
2012,Heat sold,Marine bunkers,Supply,,,ktoe,0.0,0.0
2012,Heat sold,Stock change,Supply,,,ktoe,0.0,0.0
2012,Heat sold,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2012,Heat sold,Transfers,Demand,,,ktoe,0.0,0.0
2012,Heat sold,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2012,Heat sold,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2012,Heat sold,Heat generation,Demand,Transformation,,ktoe,1378.57,16.0327691
2012,Heat sold,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2012,Heat sold,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Heat sold,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2012,Heat sold,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Heat sold,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Heat sold,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Petroleum refineries,Demand,Energy industry use,,ktoe,170.93,1.9879159
2012,Heat sold,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Heat sold,Losses,Demand,,,ktoe,0.0,0.0
2012,Heat sold,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Chemicals,Demand,Final consumption,Industry,ktoe,335.83,3.9057028999999996
2012,Heat sold,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,2.82,0.032796599999999995
2012,Heat sold,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,1.2,0.013956
2012,Heat sold,Other industries,Demand,Final consumption,Industry,ktoe,418.06,4.8620377999999995
2012,Heat sold,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Heat sold,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Heat sold,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Heat sold,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Heat sold,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Heat sold,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Heat sold,Domestic,Demand,Final consumption,Other final users,ktoe,51.93,0.6039459
2012,Heat sold,Public administration,Demand,Final consumption,Other final users,ktoe,391.13,4.5488419
2012,Heat sold,Commercial,Demand,Final consumption,Other final users,ktoe,6.66,0.0774558
2012,Heat sold,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Heat sold,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Heat sold,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2012,Manufactured fuel,Production,Supply,,,ktoe,0.0,0.0
2012,Manufactured fuel,Imports,Supply,,,ktoe,147.52,1.7156576000000001
2012,Manufactured fuel,Exports,Supply,,,ktoe,-392.94,-4.5698922
2012,Manufactured fuel,Marine bunkers,Supply,,,ktoe,0.0,0.0
2012,Manufactured fuel,Stock change,Supply,,,ktoe,66.15,0.7693245000000001
2012,Manufactured fuel,Statistical difference,Statistical difference,,,ktoe,-7.61,-0.08850430000000001
2012,Manufactured fuel,Transfers,Demand,,,ktoe,4.66,0.0541958
2012,Manufactured fuel,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2012,Manufactured fuel,Autogenerators,Demand,Transformation,Electricity generation,ktoe,800.77,9.3129551
2012,Manufactured fuel,Heat generation,Demand,Transformation,,ktoe,51.38,0.5975494
2012,Manufactured fuel,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2012,Manufactured fuel,Coke manufacture,Demand,Transformation,,ktoe,3506.76,40.7836188
2012,Manufactured fuel,Blast furnaces,Demand,Transformation,,ktoe,1105.87,12.861268099999998
2012,Manufactured fuel,Patent fuel manufacture,Demand,Transformation,,ktoe,183.34,2.1322442
2012,Manufactured fuel,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Manufactured fuel,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Coke manufacture,Demand,Energy industry use,,ktoe,385.87,4.4876681
2012,Manufactured fuel,Blast furnaces,Demand,Energy industry use,,ktoe,313.72,3.6485636
2012,Manufactured fuel,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Manufactured fuel,Losses,Demand,,,ktoe,86.71,1.0084373
2012,Manufactured fuel,Unclassified,Demand,Final consumption,Industry,ktoe,49.24,0.5726612
2012,Manufactured fuel,Iron and steel,Demand,Final consumption,Industry,ktoe,412.02,4.7917926
2012,Manufactured fuel,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Manufactured fuel,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Manufactured fuel,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Manufactured fuel,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Manufactured fuel,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Manufactured fuel,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Manufactured fuel,Domestic,Demand,Final consumption,Other final users,ktoe,184.79,2.1491077
2012,Manufactured fuel,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Manufactured fuel,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Manufactured fuel,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Manufactured fuel,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Manufactured fuel,Non energy use,Demand,Final consumption,,ktoe,132.72,1.5435336
2012,Natural gas,Production,Supply,,,ktoe,37443.76,435.4709288
2012,Natural gas,Imports,Supply,,,ktoe,48724.75,566.6688425
2012,Natural gas,Exports,Supply,,,ktoe,-12383.75,-144.0230125
2012,Natural gas,Marine bunkers,Supply,,,ktoe,0.0,0.0
2012,Natural gas,Stock change,Supply,,,ktoe,-23.13,-0.26900189999999996
2012,Natural gas,Statistical difference,Statistical difference,,,ktoe,289.08,3.3620004
2012,Natural gas,Transfers,Demand,,,ktoe,4.79,0.0557077
2012,Natural gas,Major power producers,Demand,Transformation,Electricity generation,ktoe,15847.52,184.3066576
2012,Natural gas,Autogenerators,Demand,Transformation,Electricity generation,ktoe,2771.79,32.2359177
2012,Natural gas,Heat generation,Demand,Transformation,,ktoe,1985.27,23.0886901
2012,Natural gas,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2012,Natural gas,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Natural gas,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2012,Natural gas,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Natural gas,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Natural gas,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Natural gas,Oil and gas extraction,Demand,Energy industry use,,ktoe,4166.86,48.46058179999999
2012,Natural gas,Petroleum refineries,Demand,Energy industry use,,ktoe,130.85,1.5217854999999998
2012,Natural gas,Coal extraction,Demand,Energy industry use,,ktoe,16.7,0.19422099999999998
2012,Natural gas,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Natural gas,Blast furnaces,Demand,Energy industry use,,ktoe,22.84,0.2656292
2012,Natural gas,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Natural gas,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Natural gas,Other,Demand,Energy industry use,,ktoe,498.15,5.7934845
2012,Natural gas,Losses,Demand,,,ktoe,678.49,7.8908387
2012,Natural gas,Unclassified,Demand,Final consumption,Industry,ktoe,1.55,0.0180265
2012,Natural gas,Iron and steel,Demand,Final consumption,Industry,ktoe,437.71,5.0905673
2012,Natural gas,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,192.65,2.2405195
2012,Natural gas,Mineral products,Demand,Final consumption,Industry,ktoe,936.55,10.8920765
2012,Natural gas,Chemicals,Demand,Final consumption,Industry,ktoe,1788.91,20.805023300000002
2012,Natural gas,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,561.96,6.5355948
2012,Natural gas,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,239.3,2.783059
2012,Natural gas,Vehicles,Demand,Final consumption,Industry,ktoe,679.78,7.9058414
2012,Natural gas,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,1793.89,20.8629407
2012,Natural gas,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,406.97,4.7330611000000005
2012,Natural gas,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,879.7,10.230911
2012,Natural gas,Other industries,Demand,Final consumption,Industry,ktoe,651.03,7.5714789
2012,Natural gas,Construction,Demand,Final consumption,Industry,ktoe,251.49,2.9248287
2012,Natural gas,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Natural gas,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Natural gas,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Natural gas,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Natural gas,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Natural gas,Domestic,Demand,Final consumption,Other final users,ktoe,29508.18,343.1801334
2012,Natural gas,Public administration,Demand,Final consumption,Other final users,ktoe,3553.17,41.3233671
2012,Natural gas,Commercial,Demand,Final consumption,Other final users,ktoe,3897.78,45.3311814
2012,Natural gas,Agriculture,Demand,Final consumption,Other final users,ktoe,99.93,1.1621859
2012,Natural gas,Miscellaneous,Demand,Final consumption,Other final users,ktoe,972.56,11.310872799999999
2012,Natural gas,Non energy use,Demand,Final consumption,,ktoe,496.2,5.770805999999999
2012,Petroleum products,Production,Supply,,,ktoe,0.0,0.0
2012,Petroleum products,Imports,Supply,,,ktoe,29442.28,342.4137164
2012,Petroleum products,Exports,Supply,,,ktoe,-32743.02,-380.8013226
2012,Petroleum products,Marine bunkers,Supply,,,ktoe,-2807.72,-32.6537836
2012,Petroleum products,Stock change,Supply,,,ktoe,145.93,1.6971659000000001
2012,Petroleum products,Statistical difference,Statistical difference,,,ktoe,96.79,1.1256677
2012,Petroleum products,Transfers,Demand,,,ktoe,2187.55,25.4412065
2012,Petroleum products,Major power producers,Demand,Transformation,Electricity generation,ktoe,397.17,4.6190871
2012,Petroleum products,Autogenerators,Demand,Transformation,Electricity generation,ktoe,319.15,3.7117145
2012,Petroleum products,Heat generation,Demand,Transformation,,ktoe,71.65,0.8332895
2012,Petroleum products,Petroleum refineries,Demand,Transformation,,ktoe,78361.67,911.3462221
2012,Petroleum products,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Petroleum products,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2012,Petroleum products,Patent fuel manufacture,Demand,Transformation,,ktoe,71.26,0.8287538
2012,Petroleum products,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Petroleum products,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Oil and gas extraction,Demand,Energy industry use,,ktoe,669.54,7.786750199999999
2012,Petroleum products,Petroleum refineries,Demand,Energy industry use,,ktoe,4496.24,52.2912712
2012,Petroleum products,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Petroleum products,Losses,Demand,,,ktoe,0.0,0.0
2012,Petroleum products,Unclassified,Demand,Final consumption,Industry,ktoe,1389.37,16.1583731
2012,Petroleum products,Iron and steel,Demand,Final consumption,Industry,ktoe,18.26,0.21236380000000002
2012,Petroleum products,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,1.15,0.0133745
2012,Petroleum products,Mineral products,Demand,Final consumption,Industry,ktoe,141.67,1.6476220999999998
2012,Petroleum products,Chemicals,Demand,Final consumption,Industry,ktoe,135.44,1.5751671999999999
2012,Petroleum products,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.36,0.0041868
2012,Petroleum products,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.81,0.009420300000000001
2012,Petroleum products,Vehicles,Demand,Final consumption,Industry,ktoe,32.82,0.3816966
2012,Petroleum products,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,126.68,1.4732884
2012,Petroleum products,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,41.21,0.4792723
2012,Petroleum products,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,29.85,0.3471555
2012,Petroleum products,Other industries,Demand,Final consumption,Industry,ktoe,42.91,0.49904329999999997
2012,Petroleum products,Construction,Demand,Final consumption,Industry,ktoe,249.32,2.8995916
2012,Petroleum products,Air,Demand,Final consumption,Transport,ktoe,12457.59,144.8817717
2012,Petroleum products,Rail,Demand,Final consumption,Transport,ktoe,672.62,7.8225706
2012,Petroleum products,Road,Demand,Final consumption,Transport,ktoe,38644.37,449.43402310000005
2012,Petroleum products,National navigation,Demand,Final consumption,Transport,ktoe,959.91,11.1637533
2012,Petroleum products,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Petroleum products,Domestic,Demand,Final consumption,Other final users,ktoe,2790.2,32.450025999999994
2012,Petroleum products,Public administration,Demand,Final consumption,Other final users,ktoe,912.95,10.617608500000001
2012,Petroleum products,Commercial,Demand,Final consumption,Other final users,ktoe,1636.19,19.0288897
2012,Petroleum products,Agriculture,Demand,Final consumption,Other final users,ktoe,945.93,11.001165899999998
2012,Petroleum products,Miscellaneous,Demand,Final consumption,Other final users,ktoe,544.65,6.334279499999999
2012,Petroleum products,Non energy use,Demand,Final consumption,,ktoe,6690.62,77.81191059999999
2012,Primary electricity,Production,Supply,,,ktoe,17485.92,203.36124959999998
2012,Primary electricity,Imports,Supply,,,ktoe,0.0,0.0
2012,Primary electricity,Exports,Supply,,,ktoe,0.0,0.0
2012,Primary electricity,Marine bunkers,Supply,,,ktoe,0.0,0.0
2012,Primary electricity,Stock change,Supply,,,ktoe,0.0,0.0
2012,Primary electricity,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2012,Primary electricity,Transfers,Demand,,,ktoe,2279.86,26.514771800000002
2012,Primary electricity,Major power producers,Demand,Transformation,Electricity generation,ktoe,15206.06,176.8464778
2012,Primary electricity,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2012,Primary electricity,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary electricity,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary electricity,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary electricity,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary electricity,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary electricity,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary electricity,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary electricity,Losses,Demand,,,ktoe,0.0,0.0
2012,Primary electricity,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary electricity,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Primary electricity,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Primary electricity,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Primary electricity,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Primary electricity,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2012,Primary electricity,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Primary electricity,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Primary electricity,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Primary electricity,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Primary electricity,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2012,Primary electricity,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2012,Primary oils,Production,Supply,,,ktoe,48755.82,567.0301866
2012,Primary oils,Imports,Supply,,,ktoe,66089.88,768.6253044
2012,Primary oils,Exports,Supply,,,ktoe,-33836.93,-393.5234959
2012,Primary oils,Marine bunkers,Supply,,,ktoe,0.0,0.0
2012,Primary oils,Stock change,Supply,,,ktoe,-532.07,-6.187974100000001
2012,Primary oils,Statistical difference,Statistical difference,,,ktoe,-151.86,-1.7661318000000001
2012,Primary oils,Transfers,Demand,,,ktoe,2215.0,25.76045
2012,Primary oils,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2012,Primary oils,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2012,Primary oils,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary oils,Petroleum refineries,Demand,Transformation,,ktoe,78413.55,911.9495865
2012,Primary oils,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary oils,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary oils,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary oils,Other,Demand,Transformation,,ktoe,0.0,0.0
2012,Primary oils,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2012,Primary oils,Losses,Demand,,,ktoe,0.0,0.0
2012,Primary oils,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary oils,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary oils,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary oils,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2012,Primary oils,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
