Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2002,Natural gas,Agriculture,Demand,Final consumption,Other final users,value,ktoe,201.7,60
2002,Natural gas,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,1656.53,61
2002,Natural gas,Non energy use,Demand,Final consumption,,value,ktoe,926.91,62
2002,Petroleum products,Production,Supply,,,value,ktoe,0.0,5
2002,Petroleum products,Imports,Supply,,,value,ktoe,16195.32,6
2002,Petroleum products,Exports,Supply,,,value,ktoe,-25470.22,7
2002,Petroleum products,Marine bunkers,Supply,,,value,ktoe,-2043.63,8
2002,Petroleum products,Stock change,Supply,,,value,ktoe,1355.9,9
2002,Petroleum products,Total supply,Supply,,,sum,ktoe,-9962.62,10
2002,Petroleum products,Statistical difference,Statistical difference,,,value,ktoe,66.43,11
2002,Petroleum products,Total demand,Demand,,,sum,ktoe,-10029.05,12
2002,Petroleum products,Transfers,Demand,,,value,ktoe,1972.04,13
2002,Petroleum products,Transformation,Demand,Transformation,,sum,ktoe,90816.97,14
2002,Petroleum products,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-730.54,15
2002,Petroleum products,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-123.66,16
2002,Petroleum products,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-606.88,17
2002,Petroleum products,Heat generation,Demand,Transformation,,value,ktoe,-260.12,18
2002,Petroleum products,Petroleum refineries,Demand,Transformation,,value,ktoe,92000.57,19
2002,Petroleum products,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2002,Petroleum products,Blast furnaces,Demand,Transformation,,value,ktoe,-192.94,21
2002,Petroleum products,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2002,Petroleum products,Other,Demand,Transformation,,value,ktoe,0.0,23
2002,Petroleum products,Energy industry use,Demand,Energy industry use,,sum,ktoe,6044.01,24
2002,Petroleum products,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2002,Petroleum products,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2002,Petroleum products,Petroleum refineries,Demand,Energy industry use,,value,ktoe,6044.01,27
2002,Petroleum products,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2002,Petroleum products,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2002,Petroleum products,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2002,Petroleum products,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2002,Petroleum products,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2002,Petroleum products,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2002,Petroleum products,Losses,Demand,,,value,ktoe,0.0,34
2002,Petroleum products,Final consumption,Demand,Final consumption,,sum,ktoe,76715.95,35
2002,Petroleum products,Industry,Demand,Final consumption,Industry,sum,ktoe,6248.26,36
2002,Petroleum products,Unclassified,Demand,Final consumption,Industry,value,ktoe,2184.58,37
2002,Petroleum products,Iron and steel,Demand,Final consumption,Industry,value,ktoe,81.84,38
2002,Petroleum products,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,79.71,39
2002,Petroleum products,Mineral products,Demand,Final consumption,Industry,value,ktoe,259.22,40
2002,Petroleum products,Chemicals,Demand,Final consumption,Industry,value,ktoe,229.09,41
2002,Petroleum products,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,228.8,42
2002,Petroleum products,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,49.17,43
2002,Petroleum products,Vehicles,Demand,Final consumption,Industry,value,ktoe,197.72,44
2002,Petroleum products,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,256.36,45
2002,Petroleum products,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,124.54,46
2002,Petroleum products,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,78.68,47
2002,Petroleum products,Other industries,Demand,Final consumption,Industry,value,ktoe,2002.76,48
2002,Petroleum products,Construction,Demand,Final consumption,Industry,value,ktoe,475.79,49
2002,Petroleum products,Transport,Demand,Final consumption,Transport,sum,ktoe,54957.91,50
2002,Petroleum products,Air,Demand,Final consumption,Transport,value,ktoe,11657.75,51
2002,Petroleum products,Rail,Demand,Final consumption,Transport,value,ktoe,661.62,52
2002,Petroleum products,Road,Demand,Final consumption,Transport,value,ktoe,41936.08,53
2002,Petroleum products,National navigation,Demand,Final consumption,Transport,value,ktoe,702.46,54
2002,Petroleum products,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2002,Petroleum products,Other,Demand,Final consumption,Other final users,sum,ktoe,4892.54,56
2002,Petroleum products,Domestic,Demand,Final consumption,Other final users,value,ktoe,3087.46,57
2002,Petroleum products,Public administration,Demand,Final consumption,Other final users,value,ktoe,742.72,58
2002,Petroleum products,Commercial,Demand,Final consumption,Other final users,value,ktoe,395.64,59
2002,Petroleum products,Agriculture,Demand,Final consumption,Other final users,value,ktoe,563.01,60
2002,Petroleum products,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,103.71,61
2002,Petroleum products,Non energy use,Demand,Final consumption,,value,ktoe,10617.23,62
2002,Primary electricity,Production,Supply,,,value,ktoe,20618.86,5
2002,Primary electricity,Imports,Supply,,,value,ktoe,0.0,6
2002,Primary electricity,Exports,Supply,,,value,ktoe,0.0,7
2002,Primary electricity,Marine bunkers,Supply,,,value,ktoe,0.0,8
2002,Primary electricity,Stock change,Supply,,,value,ktoe,0.0,9
2002,Primary electricity,Total supply,Supply,,,sum,ktoe,20618.86,10
2002,Primary electricity,Statistical difference,Statistical difference,,,value,ktoe,0.0,11
2002,Primary electricity,Total demand,Demand,,,sum,ktoe,20618.86,12
2002,Primary electricity,Transfers,Demand,,,value,ktoe,-519.95,13
2002,Primary electricity,Transformation,Demand,Transformation,,sum,ktoe,-20098.91,14
2002,Primary electricity,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-20098.91,15
2002,Primary electricity,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-20098.91,16
2002,Primary electricity,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,0.0,17
2002,Primary electricity,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2002,Primary electricity,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2002,Primary electricity,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2002,Primary electricity,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2002,Primary electricity,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2002,Primary electricity,Other,Demand,Transformation,,value,ktoe,0.0,23
2002,Primary electricity,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2002,Primary electricity,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2002,Primary electricity,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2002,Primary electricity,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2002,Primary electricity,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2002,Primary electricity,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2002,Primary electricity,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2002,Primary electricity,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2002,Primary electricity,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2002,Primary electricity,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2002,Primary electricity,Losses,Demand,,,value,ktoe,0.0,34
2002,Primary electricity,Final consumption,Demand,Final consumption,,sum,ktoe,0.0,35
2002,Primary electricity,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,36
2002,Primary electricity,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2002,Primary electricity,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2002,Primary electricity,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2002,Primary electricity,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2002,Primary electricity,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2002,Primary electricity,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2002,Primary electricity,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2002,Primary electricity,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2002,Primary electricity,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2002,Primary electricity,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2002,Primary electricity,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2002,Primary electricity,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2002,Primary electricity,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2002,Primary electricity,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2002,Primary electricity,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2002,Primary electricity,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2002,Primary electricity,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2002,Primary electricity,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2002,Primary electricity,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2002,Primary electricity,Other,Demand,Final consumption,Other final users,sum,ktoe,0.0,56
2002,Primary electricity,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,57
2002,Primary electricity,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,58
2002,Primary electricity,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2002,Primary electricity,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2002,Primary electricity,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2002,Primary electricity,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2002,Primary oils,Production,Supply,,,value,ktoe,127036.89,5
2002,Primary oils,Imports,Supply,,,value,ktoe,62152.43,6
2002,Primary oils,Exports,Supply,,,value,ktoe,-95287.61,7
2002,Primary oils,Marine bunkers,Supply,,,value,ktoe,0.0,8
2002,Primary oils,Stock change,Supply,,,value,ktoe,158.48,9
2002,Primary oils,Total supply,Supply,,,sum,ktoe,94060.2,10
2002,Primary oils,Statistical difference,Statistical difference,,,value,ktoe,-555.99,11
2002,Primary oils,Total demand,Demand,,,sum,ktoe,94616.18,12
2002,Primary oils,Transfers,Demand,,,value,ktoe,-2017.21,13
2002,Primary oils,Transformation,Demand,Transformation,,sum,ktoe,-92598.97,14
2002,Primary oils,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,0.0,15
2002,Primary oils,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,0.0,16
2002,Primary oils,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,0.0,17
2002,Primary oils,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2002,Primary oils,Petroleum refineries,Demand,Transformation,,value,ktoe,-92598.97,19
2002,Primary oils,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2002,Primary oils,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2002,Primary oils,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2002,Primary oils,Other,Demand,Transformation,,value,ktoe,0.0,23
2002,Primary oils,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2002,Primary oils,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2002,Primary oils,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2002,Primary oils,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2002,Primary oils,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2002,Primary oils,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2002,Primary oils,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2002,Primary oils,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2002,Primary oils,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2002,Primary oils,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2002,Primary oils,Losses,Demand,,,value,ktoe,0.0,34
2002,Primary oils,Final consumption,Demand,Final consumption,,sum,ktoe,0.0,35
2002,Primary oils,Industry,Demand,Final consumption,Industry,sum,ktoe,0.0,36
2002,Primary oils,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2002,Primary oils,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2002,Primary oils,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2002,Primary oils,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2002,Primary oils,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2002,Primary oils,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2002,Primary oils,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2002,Primary oils,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2002,Primary oils,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2002,Primary oils,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2002,Primary oils,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2002,Primary oils,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2002,Primary oils,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2002,Primary oils,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2002,Primary oils,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2002,Primary oils,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2002,Primary oils,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2002,Primary oils,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2002,Primary oils,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2002,Primary oils,Other,Demand,Final consumption,Other final users,sum,ktoe,0.0,56
2002,Primary oils,Domestic,Demand,Final consumption,Other final users,value,ktoe,0.0,57
2002,Primary oils,Public administration,Demand,Final consumption,Other final users,value,ktoe,0.0,58
2002,Primary oils,Commercial,Demand,Final consumption,Other final users,value,ktoe,0.0,59
2002,Primary oils,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2002,Primary oils,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2002,Primary oils,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2002,Total,Production,Supply,,,value,ktoe,272864.47,5
2002,Total,Imports,Supply,,,value,ktoe,103333.69,6
2002,Total,Exports,Supply,,,value,ktoe,-134451.12,7
2002,Total,Marine bunkers,Supply,,,value,ktoe,-2043.63,8
2002,Total,Stock change,Supply,,,value,ktoe,1445.49,9
2002,Total,Total supply,Supply,,,sum,ktoe,241148.89,10
2002,Total,Statistical difference,Statistical difference,,,value,ktoe,-98.73,11
2002,Total,Total demand,Demand,,,sum,ktoe,241247.62,12
2002,Total,Transfers,Demand,,,value,ktoe,-155.82,13
2002,Total,Transformation,Demand,Transformation,,sum,ktoe,-52379.26,14
2002,Total,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-48992.64,15
2002,Total,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-44375.17,16
2002,Total,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-4617.47,17
2002,Total,Heat generation,Demand,Transformation,,value,ktoe,-673.46,18
2002,Total,Petroleum refineries,Demand,Transformation,,value,ktoe,-598.4,19
2002,Total,Coke manufacture,Demand,Transformation,,value,ktoe,-33.67,20
2002,Total,Blast furnaces,Demand,Transformation,,value,ktoe,-2082.99,21
2002,Total,Patent fuel manufacture,Demand,Transformation,,value,ktoe,1.9,22
2002,Total,Other,Demand,Transformation,,value,ktoe,0.0,23
2002,Total,Energy industry use,Demand,Energy industry use,,sum,ktoe,17194.81,24
2002,Total,Electricity generation,Demand,Energy industry use,,value,ktoe,1478.16,25
2002,Total,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,6870.55,26
2002,Total,Petroleum refineries,Demand,Energy industry use,,value,ktoe,6895.51,27
2002,Total,Coal extraction,Demand,Energy industry use,,value,ktoe,122.93,28
2002,Total,Coke manufacture,Demand,Energy industry use,,value,ktoe,410.97,29
2002,Total,Blast furnaces,Demand,Energy industry use,,value,ktoe,460.88,30
2002,Total,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,19.51,31
2002,Total,Pumped storage,Demand,Energy industry use,,value,ktoe,69.73,32
2002,Total,Other,Demand,Energy industry use,,value,ktoe,866.57,33
2002,Total,Losses,Demand,,,value,ktoe,3497.91,34
2002,Total,Final consumption,Demand,Final consumption,,sum,ktoe,168019.82,35
2002,Total,Industry,Demand,Final consumption,Industry,sum,ktoe,33763.89,36
2002,Total,Unclassified,Demand,Final consumption,Industry,value,ktoe,2749.16,37
2002,Total,Iron and steel,Demand,Final consumption,Industry,value,ktoe,2011.39,38
2002,Total,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,1131.81,39
2002,Total,Mineral products,Demand,Final consumption,Industry,value,ktoe,2863.74,40
2002,Total,Chemicals,Demand,Final consumption,Industry,value,ktoe,7309.05,41
2002,Total,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,1767.0,42
2002,Total,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,952.34,43
2002,Total,Vehicles,Demand,Final consumption,Industry,value,ktoe,1709.98,44
2002,Total,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,3798.99,45
2002,Total,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,1152.59,46
2002,Total,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,2494.7,47
2002,Total,Other industries,Demand,Final consumption,Industry,value,ktoe,4917.04,48
2002,Total,Construction,Demand,Final consumption,Industry,value,ktoe,906.09,49
2002,Total,Transport,Demand,Final consumption,Transport,sum,ktoe,55684.85,50
2002,Total,Air,Demand,Final consumption,Transport,value,ktoe,11657.75,51
2002,Total,Rail,Demand,Final consumption,Transport,value,ktoe,1388.55,52
2002,Total,Road,Demand,Final consumption,Transport,value,ktoe,41936.08,53
2002,Total,National navigation,Demand,Final consumption,Transport,value,ktoe,702.46,54
2002,Total,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2002,Total,Other,Demand,Final consumption,Other final users,sum,ktoe,67026.94,56
2002,Total,Domestic,Demand,Final consumption,Other final users,value,ktoe,47470.61,57
2002,Total,Public administration,Demand,Final consumption,Other final users,value,ktoe,7022.37,58
2002,Total,Commercial,Demand,Final consumption,Other final users,value,ktoe,9583.38,59
2002,Total,Agriculture,Demand,Final consumption,Other final users,value,ktoe,1188.85,60
2002,Total,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,1761.72,61
2002,Total,Non energy use,Demand,Final consumption,,value,ktoe,11544.15,62
2001,Bioenergy & waste,Production,Supply,,,value,ktoe,2532.91,5
2001,Bioenergy & waste,Imports,Supply,,,value,ktoe,0.0,6
2001,Bioenergy & waste,Exports,Supply,,,value,ktoe,0.0,7
2001,Bioenergy & waste,Marine bunkers,Supply,,,value,ktoe,0.0,8
2001,Bioenergy & waste,Stock change,Supply,,,value,ktoe,0.0,9
2001,Bioenergy & waste,Total supply,Supply,,,sum,ktoe,2532.91,10
2001,Bioenergy & waste,Statistical difference,Statistical difference,,,value,ktoe,0.0,11
2001,Bioenergy & waste,Total demand,Demand,,,sum,ktoe,2532.91,12
2001,Bioenergy & waste,Transfers,Demand,,,value,ktoe,0.0,13
2001,Bioenergy & waste,Transformation,Demand,Transformation,,sum,ktoe,-1876.87,14
2001,Bioenergy & waste,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-1876.87,15
2001,Bioenergy & waste,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-687.8,16
2001,Bioenergy & waste,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-1189.08,17
2001,Bioenergy & waste,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2001,Bioenergy & waste,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2001,Bioenergy & waste,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2001,Bioenergy & waste,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2001,Bioenergy & waste,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2001,Bioenergy & waste,Other,Demand,Transformation,,value,ktoe,0.0,23
2001,Bioenergy & waste,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2001,Bioenergy & waste,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2001,Bioenergy & waste,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2001,Bioenergy & waste,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2001,Bioenergy & waste,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2001,Bioenergy & waste,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2001,Bioenergy & waste,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2001,Bioenergy & waste,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2001,Bioenergy & waste,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2001,Bioenergy & waste,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2001,Bioenergy & waste,Losses,Demand,,,value,ktoe,0.0,34
2001,Bioenergy & waste,Final consumption,Demand,Final consumption,,sum,ktoe,656.04,35
2001,Bioenergy & waste,Industry,Demand,Final consumption,Industry,sum,ktoe,243.07,36
2001,Bioenergy & waste,Unclassified,Demand,Final consumption,Industry,value,ktoe,243.07,37
2001,Bioenergy & waste,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2001,Bioenergy & waste,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2001,Bioenergy & waste,Mineral products,Demand,Final consumption,Industry,value,ktoe,0.0,40
2001,Bioenergy & waste,Chemicals,Demand,Final consumption,Industry,value,ktoe,0.0,41
2001,Bioenergy & waste,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,42
2001,Bioenergy & waste,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2001,Bioenergy & waste,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2001,Bioenergy & waste,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,0.0,45
2001,Bioenergy & waste,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2001,Bioenergy & waste,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,0.0,47
2001,Bioenergy & waste,Other industries,Demand,Final consumption,Industry,value,ktoe,0.0,48
2001,Bioenergy & waste,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2001,Bioenergy & waste,Transport,Demand,Final consumption,Transport,sum,ktoe,0.0,50
2001,Bioenergy & waste,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2001,Bioenergy & waste,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2001,Bioenergy & waste,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2001,Bioenergy & waste,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2001,Bioenergy & waste,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2001,Bioenergy & waste,Other,Demand,Final consumption,Other final users,sum,ktoe,412.97,56
2001,Bioenergy & waste,Domestic,Demand,Final consumption,Other final users,value,ktoe,240.44,57
2001,Bioenergy & waste,Public administration,Demand,Final consumption,Other final users,value,ktoe,89.71,58
2001,Bioenergy & waste,Commercial,Demand,Final consumption,Other final users,value,ktoe,10.67,59
2001,Bioenergy & waste,Agriculture,Demand,Final consumption,Other final users,value,ktoe,72.15,60
2001,Bioenergy & waste,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,0.0,61
2001,Bioenergy & waste,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2001,Coal,Production,Supply,,,value,ktoe,19968.76,5
2001,Coal,Imports,Supply,,,value,ktoe,23454.58,6
2001,Coal,Exports,Supply,,,value,ktoe,-411.87,7
2001,Coal,Marine bunkers,Supply,,,value,ktoe,0.0,8
2001,Coal,Stock change,Supply,,,value,ktoe,-2191.52,9
2001,Coal,Total supply,Supply,,,sum,ktoe,40819.95,10
2001,Coal,Statistical difference,Statistical difference,,,value,ktoe,-139.97,11
2001,Coal,Total demand,Demand,,,sum,ktoe,40959.92,12
2001,Coal,Transfers,Demand,,,value,ktoe,0.0,13
2001,Coal,Transformation,Demand,Transformation,,sum,ktoe,-38249.45,14
2001,Coal,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-31484.87,15
2001,Coal,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-30489.27,16
2001,Coal,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-995.61,17
2001,Coal,Heat generation,Demand,Transformation,,value,ktoe,-467.89,18
2001,Coal,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2001,Coal,Coke manufacture,Demand,Transformation,,value,ktoe,-5371.81,20
2001,Coal,Blast furnaces,Demand,Transformation,,value,ktoe,-575.19,21
2001,Coal,Patent fuel manufacture,Demand,Transformation,,value,ktoe,-349.7,22
2001,Coal,Other,Demand,Transformation,,value,ktoe,0.0,23
2001,Coal,Energy industry use,Demand,Energy industry use,,sum,ktoe,6.86,24
2001,Coal,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2001,Coal,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2001,Coal,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2001,Coal,Coal extraction,Demand,Energy industry use,,value,ktoe,6.86,28
2001,Coal,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2001,Coal,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2001,Coal,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2001,Coal,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2001,Coal,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2001,Coal,Losses,Demand,,,value,ktoe,0.0,34
2001,Coal,Final consumption,Demand,Final consumption,,sum,ktoe,2703.61,35
2001,Coal,Industry,Demand,Final consumption,Industry,sum,ktoe,1194.96,36
2001,Coal,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2001,Coal,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.74,38
2001,Coal,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,7.66,39
2001,Coal,Mineral products,Demand,Final consumption,Industry,value,ktoe,812.37,40
2001,Coal,Chemicals,Demand,Final consumption,Industry,value,ktoe,22.92,41
2001,Coal,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,9.74,42
2001,Coal,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,5.69,43
2001,Coal,Vehicles,Demand,Final consumption,Industry,value,ktoe,41.23,44
2001,Coal,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,29.29,45
2001,Coal,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,53.62,46
2001,Coal,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,73.21,47
2001,Coal,Other industries,Demand,Final consumption,Industry,value,ktoe,138.5,48
2001,Coal,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
